time,year,month,mei,ONI,PDO,NPGO,NOI,NPH area,SST_box 0-75km 33N,SST_box 0-75km 39N,SST_box 0-75km 45N,SST_box 75-150km 33N,SST_box 75-150km 39N,SST_box 75-150km 45N,CHL_box 0-75km 33N,CHL_box 0-75km 39N,CHL_box 0-75km 45N,BEUTI 33N,BEUTI 39N,BEUTI 45N,CUTI 33N,CUTI 39N,CUTI 45N,DO 80-80 @50m,DO 80-80 @150m,DO 93.3-30 @50m,DO 93.3-30 @150m,DO 93.3-110 @50m,DO 93.3-110 @150m,DO NH05 @50m,DO NH05 @150m,DO NH25 @50m,DO NH25 @150m
1956-05-01,1956.0,5.0,NA,-0.5199999809265137,-1.409999966621399,0.1419573277235031,1.2730000019073486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.94,2.91,NA,NA,NA,NA,NA,NA,NA,NA
1956-06-01,1956.0,6.0,NA,-0.5099999904632568,-1.7000000476837158,0.4710672199726105,2.3350000381469727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.94,2.39,NA,NA,NA,NA,NA,NA
1956-07-01,1956.0,7.0,NA,-0.5699999928474426,-1.0299999713897705,0.46391451358795166,2.6440000534057617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-08-01,1956.0,8.0,NA,-0.550000011920929,-1.159999966621399,0.53975909948349,3.11299991607666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-09-01,1956.0,9.0,NA,-0.46000000834465027,-0.7099999785423279,0.3006461262702942,0.004999999888241291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-10-01,1956.0,10.0,NA,-0.41999998688697815,-2.299999952316284,-0.051508981734514236,3.177999973297119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-11-01,1956.0,11.0,NA,-0.4300000071525574,-2.109999895095825,-0.22625106573104858,5.01200008392334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-12-01,1956.0,12.0,NA,-0.4300000071525574,-1.2799999713897705,-0.7672117352485657,6.564000129699707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957-01-01,1957.0,1.0,NA,-0.25,-1.8200000524520874,-1.2715966701507568,0.984000027179718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957-02-01,1957.0,2.0,NA,0.05999999865889549,-0.6800000071525574,-1.9587271213531494,-3.7950000762939453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957-03-01,1957.0,3.0,NA,0.4099999964237213,0.029999999329447746,-1.3393664360046387,-0.27399998903274536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957-04-01,1957.0,4.0,NA,0.7200000286102295,-0.5799999833106995,-1.2553541660308838,-0.8690000176429749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28,4.46,3.96,2.03,NA,NA,NA,NA,NA,NA
1957-05-01,1957.0,5.0,NA,0.9200000166893005,0.5699999928474426,-1.038209319114685,-4.281000137329102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
